TweetID,TweetTime,TweetText,TweetLang,TimeZone,FollowerCount
979756479317270534,2018-03-30 16:25:21.727000000,I m still not over how good Pacific Rim was  I m actually a nerd,en,None,336
979756607209967616,2018-03-30 16:25:52.933000000,Magnificent LEGO Ideas kits of March  Luxury Cruise Ship  Pacific Rim Jaeger  more    ,en,Kuwait,42009
979756705847357440,2018-03-30 16:26:16.453000000,Watching Pacific Rim Uprising  pacificrim  pacificrimuprising  pathe  cinemaselfie  ,en,Amsterdam,180
979756822046355457,2018-03-30 16:26:43.490000000,Hear all about the true Gundam Hollywood debut on   as I am joined by   and   to ta   ,en,Eastern Time (US & Canada),1185
979756831655579649,2018-03-30 16:26:45.650000000,i just gotta hope that no one i know is gonna see pacific rim uprising tonight,en,None,118
979756996231663617,2018-03-30 16:27:25.107000000,    Hear all about the true Gundam Hollywood debut on   as I am joined by   and   to talk Pacifi ,en,Pacific Time (US & Canada),87
979757112623534083,2018-03-30 16:27:53.620000000,Here s your next fix from   titled   Pacific Rim Uprising Be benevolent and listen   pacificrimuprising   ,en,None,16238
979757117660942336,2018-03-30 16:27:54.197000000,    Here s your next fix from   titled   Pacific Rim Uprising Be benevolent and listen   pacificrimuprising  BSPN ,en,None,16238
979757131204321285,2018-03-30 16:27:57.230000000,  Pacific rim  I m on a time crunch,en,Eastern Time (US & Canada),625
979757450864840704,2018-03-30 16:29:13.337000000, 8  Pacific Rim  Two Disc Special Edition DVD   Pacific Rim  Two Disc Special Edition DVD     Science  Fiction,en,Pacific Time (US & Canada),8
979757549208657923,2018-03-30 16:29:37.153000000,aaAAAaAAA this is even better than i remembered  ,en,None,250
979757557001740288,2018-03-30 16:29:38.743000000,I m in pacific rim uprising rn and i hate preteen boys it s a fact,en,Atlantic Time (Canada),2277
979757669463437313,2018-03-30 16:30:05.767000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,Asia/Calcutta,76
979757725797240833,2018-03-30 16:30:18.987000000,is pacific rim one on netflix,en,None,3408
979757733695156226,2018-03-30 16:30:20.993000000,    Come visit Australia with us as we attempt terrible accents while talking about 1983 s Nicole Kidman epic BMX BANDITS  Second ,en,Eastern Time (US & Canada),2457
979757918168870912,2018-03-30 16:31:04.913000000,  X I m taking the boy to see Pacific Rim Uprising this afternoon ,en,Pacific Time (US & Canada),93
979758043201118208,2018-03-30 16:31:34.840000000,   Watch Pacific Rim  Uprising            HD1080p Sub English       Watch or Download Now Here       ,en,None,6
979758160549302272,2018-03-30 16:32:02.577000000,In done watched Pacific Rim Uprising     superb gais,en,Kuala Lumpur,847
979758170934571008,2018-03-30 16:32:05.263000000,Pacific Rim 2 Uprising download with link    via  ,en,None,1
979758287662051328,2018-03-30 16:32:32.943000000,Pacific Rim Uprising may be the best monster movie I ve seen  Go see it   ,en,None,190
979758489252835328,2018-03-30 16:33:20.933000000,I have morning wood like a pacific rim dude I m  so happy,en,None,10
979758547880652800,2018-03-30 16:33:35.167000000,Film pacific rim uprising 2018 juste exellent    me tarde une version hdrip propre son et image ,en,None,52
979758592269185025,2018-03-30 16:33:45.427000000,gonna see the new pacific rim           ,en,Pacific Time (US & Canada),508
979758735034810368,2018-03-30 16:34:19.670000000,Pacific Rim      Grand Cinema  GRAND CLASS in Kuwait City  Al Asimah   ,en,None,767
979758984960802816,2018-03-30 16:35:19.143000000,  The showing times for pacific rim is cut off,en,London,2460
979759028988334080,2018-03-30 16:35:29.930000000,  Watch Pacific Rim  Uprising            HD1080p Sub English       Watch or Download Now Here             NTC,en,Pacific Time (US & Canada),3
979759216616292352,2018-03-30 16:36:14.343000000,  grey   You could go see Pacific Rim Uprising  both are sequels with rises ,en,Mountain Time (US & Canada),152
979759264427364352,2018-03-30 16:36:25.773000000,Without Del Toro in the director s chair  it becomes a typical humans vs monsters movie  Still  great action    ,en,Eastern Time (US & Canada),225
979759293108031488,2018-03-30 16:36:32.720000000,Me before seeing Pacific Rim 2   I m gonna go in with zero expectations and hope I like it  It is a sequel and all   ,en,Eastern Time (US & Canada),892
979759392542416896,2018-03-30 16:36:56.323000000,Just been to see Pacific Rim  Uprising film,en,None,406
979759514672037888,2018-03-30 16:37:25.547000000,                     BajrangiBhaijaan competitor only Operation Red Sea   571M still running  Only 2 competitors  ORS  DCT2    ,en,None,26
979759679470436359,2018-03-30 16:38:04.853000000,Shit  man    Manos does sound tempting      what do you think  XD  ,en,Indiana (East),92
979759773192282114,2018-03-30 16:38:27.233000000,I liked a   video   107 Pacific Rim Facts You Should Know   S8 Ep15    Channel Frederator,en,Atlantic Time (Canada),140
979759856038109185,2018-03-30 16:38:46.823000000,    Review Pacific Rim Uprising,en,None,102
979759865320140803,2018-03-30 16:38:49.040000000,went to see Pacific Rim  Uprising with   and it was everything I hoped it would be and more  so  so  SO mu   ,en,Tallinn,89
979759992608878593,2018-03-30 16:39:19.313000000,Just posted a video   Pacific Rim Elementary  ,en,Hawaii,644
979760276873629696,2018-03-30 16:40:27.267000000,Fuck Pacific Rim 2  Fuck it  Fuck whoever wrote it  Fuck whoever directed it  Fuck  Fuck  Fuck  FUCK,en,Karachi,577
979760297803173889,2018-03-30 16:40:32.197000000,Guys  GUYS  Pacific Rim 2 is VERY GOOD  Not as good as the original but it holds up well  John Boyega is awesome in   ,en,London,82
979760784728354819,2018-03-30 16:42:28.390000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,6
979760870870913024,2018-03-30 16:42:48.810000000,I m going to see Pacific rim tomorrow and I m so excited omggggg,en,Pacific Time (US & Canada),583
979760894581370882,2018-03-30 16:42:54.533000000,  are you gonna go see Pacific Rim  Uprising    ,en,None,28
979760901061595136,2018-03-30 16:42:56.037000000,    newt in pacific rim is just a sci fied version of charlie saying  cats do not abide by the laws of nature alright  you don t k ,en,None,45
979760976378638336,2018-03-30 16:43:14.140000000,    ICYMI   here are some considered thoughts on  PacificRimUprising        FilmReview  MovieReview ,en,London,607
979761151352459264,2018-03-30 16:43:55.603000000,i m about to delete my polls bc johnjae pacific rim au just came to my mind FGUCJJK,en,Athens,126
979761288485126145,2018-03-30 16:44:28.480000000,Turns out Pacific Rim   Uprising is not as bad as what reviewers said  yes there s plot holes here and there  But it s BIG ROBOTS FIGHTING ,en,Jakarta,673
979761398241792000,2018-03-30 16:44:54.620000000,     PacificRimUprising An unexpected sequel  But a worthwhile one     PacificRim2  PacificRim  Movi ,en,None,158
979761476461383680,2018-03-30 16:45:13.087000000,Pacific Rim is really stupid  10 10 ,en,London,706
979761492923789312,2018-03-30 16:45:17.193000000,my baby taking shape  lt 3 i want it to be the best dragon design  well at least for me      taking a huge inspiration   ,en,Beijing,488
979761545453424640,2018-03-30 16:45:29.453000000,  Papi Asher  entonces me veo Mazinger Z Infinity o Pacific Rim 2 ,en,None,9
979761588100935681,2018-03-30 16:45:39.793000000,Maybe will see Pacific Rim AND Black Panther again this weekend   ,en,America/Los_Angeles,245
979761642560000000,2018-03-30 16:45:52.737000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,London,8510
979761853763956737,2018-03-30 16:46:43.087000000, pacific rim theme plays in the distance ,en,None,15
979761891345096706,2018-03-30 16:46:52.163000000,   africa   MuseAfrica Fresh movies to check out this Easter  A Wrinkle in Time  Pacific Rim  etc   ,en,None,4
979761999881129984,2018-03-30 16:47:17.973000000,What kind of hero would you expect from a Giant Robot Name Generator but a team of clones   ,en,London,201
979762017841004545,2018-03-30 16:47:22.197000000,Ultraman and Power Rangers are cool  but I just watched Pacific Rim and THEY ARE REALLY COOL TOO YEAAAHH   ,en,Bangkok,594
979762076813025285,2018-03-30 16:47:36.267000000,    Pacific Rim Uprising Director Interested in Moon Knight TV Show      ,en,Brussels,161
979762108018573312,2018-03-30 16:47:43.660000000,  Pacific Rim    Ready Player One B ajha,en,Jakarta,567
979762355667066882,2018-03-30 16:48:42.797000000,Pacific Rim tom pls    ,en,Urumqi,386
979762450559127557,2018-03-30 16:49:05.473000000,This fish    fights   ,en,London,2542
979762494871867392,2018-03-30 16:49:15.917000000,So Pacific Rim Uprising was pure cheese on toast but I kinda enjoyed it lol,en,None,2552
979762504938106880,2018-03-30 16:49:18.777000000,I can see that the category 6 Kaiju from Pacific Rim Uprising is as big as the Imperator Leviathan from Subnautica    ,en,Pacific Time (US & Canada),635
979762673398116352,2018-03-30 16:49:58.530000000,    Imagine already being one of the best most unique filmmakers in the world and  then  directing the 1 2 3 punch of Pacific ,en,None,87
979762770370469888,2018-03-30 16:50:21.717000000,Everyone after watching Pacific Rim  Uprising  I want a Scrapper rn  where can I adopt one ,en,Singapore,680
979762826754609152,2018-03-30 16:50:35.110000000,    Sam Mikulak  Marvin Kimble  Akash Modi  Justin Ah Chow  Paul Juda and Asher Hong will represent the U S  at the Pacific Rim Cha ,en,Eastern Time (US & Canada),443
979762961848913921,2018-03-30 16:51:07.357000000,LEGO Pacific Rim Uprising trailer  amp  more   ,en,Amsterdam,3092
979762984225566720,2018-03-30 16:51:12.597000000,    Rare Earth Elements in  PacificRimUprising explained    via    rawmaterials  RareEa ,en,None,15
979763038357217280,2018-03-30 16:51:25.743000000,PACIFIC RIM  UPRISING is the Independence Day  Resurgence of Pacific Rim films  Its perfectly passable  and has a s   ,en,None,237
979763129386020864,2018-03-30 16:51:47.253000000,    Pacific Rim or Ready Player One ,en,None,7
979763182792298496,2018-03-30 16:52:00.357000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Eastern Time (US & Canada),1420
979763230686969857,2018-03-30 16:52:11.463000000, TECH  News James Gunn Shared What Happened In His Cut PACIFIC RIM  UPRISING Cameo  Pacific   ,en,Eastern Time (US & Canada),1670
979763231765028865,2018-03-30 16:52:11.810000000,Out today from your favorite lettering studio  Pacific Rim  Amara Chapter 7  and completely free       ,en,None,1717
979763284306952192,2018-03-30 16:52:24.203000000,Guys  GUYS  Pacific Rim 2 is VERY GOOD  Not as good as the original but it holds up well  John Boyega is awesome in   ,en,London,82
979763352242212864,2018-03-30 16:52:40.367000000,Mind therapy  pacific rim     Golden Screen Cinemas  GSC      in Kuala Lumpur   ,en,Kuala Lumpur,349
979763370944540672,2018-03-30 16:52:44.773000000,Ay who s seen Pacific Rim  What s it saying ,en,London,776
979763430981648384,2018-03-30 16:52:59.200000000,    riddle me as to how i suddenly got very much back into pacific rim when i didn t even like uprising all that much  anyway ta ,en,London,3
979763446370664448,2018-03-30 16:53:03.217000000,watching Pacific Rim at INOX Leisure Ltd   ,en,Chennai,247
979763572153765888,2018-03-30 16:53:33.167000000,  When you think that DVA story  is like Pacific Rim   it could be possible,en,Brasilia,2030
979763738361417729,2018-03-30 16:54:12.640000000,      When you think that DVA story  is like Pacific Rim   it could be possible,en,Central Time (US & Canada),2775
979763750520737792,2018-03-30 16:54:15.570000000,    Out today from your favorite lettering studio  Pacific Rim  Amara Chapter 7  and completely free      ,en,Eastern Time (US & Canada),4621
979763790584545281,2018-03-30 16:54:24.843000000,After seeing Pacific Rim Uprising last week  today I started calling my black cat  Obsidian Furry    the look he ga   ,en,Pacific Time (US & Canada),148
979764025880801280,2018-03-30 16:55:21.900000000,    Out today from your favorite lettering studio  Pacific Rim  Amara Chapter 7  and completely free      ,en,Pacific Time (US & Canada),2000
979764078175338496,2018-03-30 16:55:33.470000000,  noted that    abis nonton pacific rim dan world war z ini wkwk,en,Pacific Time (US & Canada),251
979764104184451072,2018-03-30 16:55:39.647000000,HG Obsidian Fury Unboxing  Pacific Rim Uprising     via  ,en,None,19
979764107258810369,2018-03-30 16:55:40.460000000,We going to see Pacific Rim    Can t wait to see big robot punching  Can t wait to see my Gorl Mako   ,en,None,351
979764134823780352,2018-03-30 16:55:46.987000000,                     BajrangiBhaijaan competitor only Operation Red Sea   571M still running  Only 2 competitors  ORS  DCT2    ,en,None,486
979764193292378112,2018-03-30 16:56:01.380000000,    NEW EPISODE    This one is a monster  HUGE  We discuss Pacific Rim  Uprising and whether you should see it   Check it o ,en,None,2116
979764205262909440,2018-03-30 16:56:04.107000000,     NEW PODCAST  Listen in as we discuss the new Pacific Rim movie  Did you see it   Lets talk about it    ,en,None,2116
979764449732042752,2018-03-30 16:57:02.023000000,Is the new Pacific Rim movie worth watching ,en,Pacific Time (US & Canada),441
979764540555563008,2018-03-30 16:57:23.670000000,My     review of Pacific Rim  Uprising on     ,en,None,196
979764605131087872,2018-03-30 16:57:39.163000000,In my defence a film about giant robots fighting big monsters kind of cries out for a super sized review  In my fur   ,en,Pacific Time (US & Canada),12
979764627969138688,2018-03-30 16:57:44.570000000,      Cuba isn t even a member of the Pacific Alliance of National Gymnastics Feder   ,en,Eastern Time (US & Canada),3474
979764664673427457,2018-03-30 16:57:53.620000000,I wanna try to watch Pacific Rim  Uprising with as little bias and as openly as I can  cos I do wanna enjoy it  Tha   ,en,Mountain Time (US & Canada),2859
979764698865287168,2018-03-30 16:58:01.430000000,Pacific Rim Uprising 9 10  Straight forward  Awesome till the end  There will be more Pacific Rim soon ,en,Kuala Lumpur,149
979764724018679808,2018-03-30 16:58:07.467000000,    Here s a link to this week s flyer   Ready Player One   12A  and  Peter Rabbit   PG  both continue with daily shows th ,en,London,1158
979764845846282242,2018-03-30 16:58:36.997000000,82Day Good night   Going out alone today  Saw a movie  Pacific rim thunder restarts  Not bad      ,en,None,3
979764878691901441,2018-03-30 16:58:44.297000000,Click to  win movie merchandise with Pacific Rim Uprising with     ,en,None,880
